kaggle_activity_id,activity_date,competition_name,topic,company_id,company,country,kernels_created,notebook_votes,dataset_downloads,medal_rate,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
KGL-990666,2025-08-22T00:00:00,Open Model Eval,C# / .NET,CMP-006,Microsoft,United Arab Emirates,51,743,1933,0.221,49.87,-0.127,-4.07,6.02,70.72,52.22,low,"Microsoft teams are discussing how c# / .net is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990666
KGL-990667,2025-04-26T00:00:00,GPU Cost Forecasting,AI Agents,CMP-002,Anthropic,Germany,29,408,1068,0.25,46.7,0.218,-6.82,11.7,91.27,71.47,low,"Analysts note that ai agents usage patterns on Apr 26, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990667
KGL-990668,2025-05-30T00:00:00,Open Model Eval,MongoDB,CMP-011,Snowflake,Germany,24,353,777,0.191,39.8,0.104,1.27,6.28,63.73,36.73,low,"Developers are comparing tooling choices around mongodb as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990668
KGL-990669,2025-11-02T00:00:00,Startup Growth Forecasting,Firebase,CMP-011,Snowflake,United States,29,434,1102,0.128,31.07,0.244,-6.08,9.49,65.53,51.79,low,"Snowflake teams are discussing how firebase is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990669
KGL-990670,2026-03-29T00:00:00,Cyber Incident Detection,Transformers,CMP-001,OpenAI,Canada,54,785,2102,0.217,56.98,-0.129,2.49,8.83,84.71,48.48,low,"OpenAI teams are discussing how transformers is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990670
KGL-990671,2025-06-01T00:00:00,Startup Growth Forecasting,Bash,CMP-003,Google DeepMind,Canada,39,531,1536,0.194,38.28,-0.199,1.21,5.37,63.75,49.25,low,"Analysts note that bash usage patterns on Jun 01, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990671
KGL-990672,2025-01-27T00:00:00,Open Model Eval,AI Agents,CMP-002,Anthropic,United Arab Emirates,62,868,2442,0.225,60.61,0.249,6.02,11.29,95.39,64.66,low,"Anthropic teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990672
KGL-990673,2025-09-28T00:00:00,GPU Cost Forecasting,Scala,CMP-002,Anthropic,Germany,15,145,586,0.192,21.61,-0.045,0.33,8.91,64.61,36.68,low,"Anthropic teams are discussing how scala is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990673
KGL-990674,2026-01-31T00:00:00,Cyber Incident Detection,MLOps,CMP-007,Hugging Face,Germany,25,294,848,0.158,40.16,0.251,3.44,6.25,78.37,65.72,low,"Developers are comparing tooling choices around mlops as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990674
KGL-990675,2026-02-24T00:00:00,Agent Reasoning Benchmark,Supabase,CMP-025,MongoDB,China,18,235,681,0.237,34.1,0.057,10.23,11.3,82.02,25.0,low,"MongoDB teams are discussing how supabase is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990675
KGL-990676,2025-01-24T00:00:00,Agent Reasoning Benchmark,Oracle Database,CMP-045,Oracle,Japan,38,488,1554,0.2,39.85,-0.276,0.57,7.08,60.67,52.37,low,"Analysts note that oracle database usage patterns on Jan 24, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990676
KGL-990677,2025-06-01T00:00:00,Cyber Incident Detection,Data Engineering,CMP-010,Databricks,Canada,46,642,1762,0.19,53.08,0.368,5.23,9.4,78.57,78.73,low,"Databricks teams are discussing how data engineering is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990677
KGL-990678,2025-01-30T00:00:00,Startup Growth Forecasting,Bash,CMP-004,NVIDIA,Canada,19,259,746,0.154,37.35,0.219,-2.62,5.48,60.66,53.58,low,"Analysts note that bash usage patterns on Jan 30, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990678
KGL-990679,2025-12-06T00:00:00,GPU Cost Forecasting,Transformers,CMP-001,OpenAI,Japan,36,537,1322,0.198,54.16,0.3,-3.77,8.81,84.85,42.68,low,"OpenAI teams are discussing how transformers is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990679
KGL-990680,2025-07-14T00:00:00,Startup Growth Forecasting,Open Source AI,CMP-007,Hugging Face,United Kingdom,36,473,1336,0.184,43.47,0.118,12.73,15.55,88.6,67.76,low,"Hugging Face teams are discussing how open source ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990680
KGL-990681,2025-04-30T00:00:00,Open Model Eval,AI Agents,CMP-009,Scale AI,United Kingdom,69,936,2702,0.239,58.92,0.366,-0.4,7.04,91.41,64.46,low,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990681
KGL-990682,2026-01-31T00:00:00,GPU Cost Forecasting,Databricks,CMP-026,Confluent,Singapore,43,581,1654,0.235,45.16,0.275,-4.09,7.08,71.24,40.8,low,"Analysts note that databricks usage patterns on Jan 31, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990682
KGL-990683,2025-03-01T00:00:00,Startup Growth Forecasting,Data Engineering,CMP-027,HashiCorp,Singapore,35,468,1404,0.193,37.46,0.428,-3.12,8.22,73.52,79.16,low,"Analysts note that data engineering usage patterns on Mar 01, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990683
KGL-990684,2025-11-17T00:00:00,Agent Reasoning Benchmark,COBOL,CMP-001,OpenAI,United Kingdom,2,10,121,0.172,3.0,-0.169,0.0,8.44,48.85,5.09,low,"Analysts note that cobol usage patterns on Nov 17, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990684
KGL-990685,2025-03-26T00:00:00,Startup Growth Forecasting,C# / .NET,CMP-006,Microsoft,United Arab Emirates,23,351,889,0.158,47.87,-0.03,-0.02,5.57,69.1,49.69,low,"Microsoft teams are discussing how c# / .net is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990685
KGL-990686,2025-03-06T00:00:00,Startup Growth Forecasting,R,CMP-004,NVIDIA,United Arab Emirates,27,399,1049,0.157,27.61,-0.009,-6.81,12.3,71.21,34.58,low,"Analysts note that r usage patterns on Mar 06, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990686
KGL-990687,2026-03-31T00:00:00,Startup Growth Forecasting,C# / .NET,CMP-041,Progress Software,Singapore,46,671,1670,0.234,52.93,0.122,2.98,8.35,65.5,49.41,low,"Developers are comparing tooling choices around c# / .net as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990687
KGL-990688,2025-03-03T00:00:00,Open Model Eval,SQL,CMP-001,OpenAI,France,56,775,2120,0.168,55.55,0.211,1.32,4.96,63.67,60.35,low,"Developers are comparing tooling choices around sql as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990688
KGL-990689,2025-05-05T00:00:00,Startup Growth Forecasting,COBOL,CMP-001,OpenAI,United Arab Emirates,7,120,331,0.15,12.39,-0.138,11.93,12.6,48.13,5.0,low,"OpenAI teams are discussing how cobol is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990689
KGL-990690,2025-07-27T00:00:00,Startup Growth Forecasting,LangChain,CMP-002,Anthropic,Germany,38,539,1419,0.209,34.82,0.338,-4.74,22.05,90.75,31.59,low,"Analysts note that langchain usage patterns on Jul 27, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990690
KGL-990691,2025-05-02T00:00:00,Agent Reasoning Benchmark,SQL,CMP-002,Anthropic,United Arab Emirates,49,661,1828,0.165,60.84,0.338,1.58,4.7,59.6,50.66,low,"Developers are comparing tooling choices around sql as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990691
KGL-990692,2026-01-11T00:00:00,Agent Reasoning Benchmark,DuckDB,CMP-026,Confluent,Japan,27,366,981,0.232,33.95,-0.079,3.98,11.3,93.72,25.0,low,"Confluent teams are discussing how duckdb is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990692
KGL-990693,2025-07-11T00:00:00,Cyber Incident Detection,Time-series DBs,CMP-069,DataQuarry,United Kingdom,37,497,1521,0.169,26.43,0.152,-10.63,9.59,87.87,25.0,low,"DataQuarry teams are discussing how time-series dbs is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990693
KGL-990694,2026-04-10T00:00:00,GPU Cost Forecasting,Graph Databases,CMP-038,VectorNest,Canada,14,196,478,0.219,32.56,0.425,2.79,8.26,82.75,25.0,low,"Developers are comparing tooling choices around graph databases as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990694
KGL-990695,2026-02-01T00:00:00,Open Model Eval,Snowflake,CMP-009,Scale AI,United Kingdom,47,652,1711,0.201,43.68,0.004,-4.74,8.06,72.02,46.27,low,"Developers are comparing tooling choices around snowflake as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990695
KGL-990696,2025-04-14T00:00:00,Startup Growth Forecasting,LangChain,CMP-007,Hugging Face,Singapore,42,621,1593,0.15,39.56,0.319,-3.13,11.76,88.65,25.0,low,"Developers are comparing tooling choices around langchain as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990696
